active_key,melody_sequence,chord,chord_count,prev_chord_1,prev_chord_2,prev_chord_3,prev_chord_4
C:maj,"(74, 72, 74, 69)",D:min7,1,None,None,None,C:maj(9)
C:maj,"(74, 72, 74, 69)",D:min7,1,D:min7,G:7,C:maj,C:maj(9)
C:maj,"(72, 76, 76)",C:maj(9),1,None,None,C:maj(9),D:min7
C:maj,"(72, 76, 76)",C:maj(9),1,G:7,C:maj,C:maj(9),D:min7
C:maj,"(72, 76, 76)",G:maj,1,None,C:maj,C:maj/5,F:maj7
C:maj,"(72, 76, 76)",G:maj,2,C:maj,A:min7,C:maj/5,F:maj
C:maj,"(74, 72, 74, 72, 69, 76)",D:min7,1,None,C:maj(9),D:min7,C:maj(9)
C:maj,"(74, 72, 74, 72, 69, 76)",D:min7,1,C:maj,C:maj(9),D:min7,C:maj(9)
C:maj,"(74,)",G:7,2,C:maj(9),D:min7,C:maj(9),D:min7
C:maj,"(74,)",G:7/b2,1,F:maj7,E:min7,A:min7,D:min7
C:maj,"(74,)",G:7,2,F:maj7,E:min7,A:min7,D:min7
C:maj,"(74,)",G:7,2,A:maj,D:min7,E:min7,D:min7
C:maj,"(74,)",G:7,1,F:maj,E:min7,A:min7,D:min7
C:maj,"(74,)",D:min7,1,F:maj/3,A:7,D:min7,E:min7
C:maj,"(74,)",D:min7,1,A:aug(b7),A:7,D:min7,E:min7
C:maj,"(74,)",G:7,1,F:maj7,G:7,F:min7,D:min7/4
C:maj,"(74,)",G:maj,1,E:min,F:maj,C:maj/3,D:min
C:maj,"(74,)",G:maj,1,C:maj/3,D:min7,G:7,C:maj
C:maj,"(74,)",G:7,1,E:min,D:min,D:dim,D:hdim7
C:maj,"(74,)",G:maj(9),1,E:min7,F:maj(9),A:min7,D:min7
C:maj,"(74,)",G:maj,1,E:min7,F:maj(9),A:min7,D:min7
C:maj,"(74,)",D:maj,1,A:maj,B:min,G:maj,A:maj
C:maj,"(74,)",G:maj/3,1,F:maj(9),G:maj,F:maj/5,C:maj
C:maj,"(74,)",G:maj/3,1,G:maj,Eb:maj,C:maj,C:maj(9)
C:maj,"(74,)",E:maj,1,C:maj/3,D:min11,G:sus4(9),C:maj(9)
C:maj,"(74,)",G:maj,1,E:min,F:maj,C:maj/3,D:min7
C:maj,"(74,)",G:sus4,1,A:min11,A:min7(11),F:maj6(9),G:maj
C:maj,"(74,)",F:maj,1,G:maj,C:maj,G:maj/3,A:min7
C:maj,"(74,)",F:maj(9),1,G:7,C:maj7,E:min/5,A:min7
C:maj,"(74,)","G:sus4(b7,9)",1,A:min9,A:min7,"D:sus4(b7,9)",D:7
C:maj,"(74,)",G:maj,1,F:maj,C:maj,D:min7,A:min
C:maj,"(74,)",G:maj,1,A:min,F:maj,D:min7,A:min7
C:maj,"(74,)",G:maj,1,C:maj/5,F:maj(9),C:maj/3,D:min7
C:maj,"(74,)",G:maj,1,G:maj,A:min,E:min,F:maj
C:maj,"(74,)",G:maj,1,F:maj,G:maj,F#:min,D:maj
C:maj,"(74,)",D:min7,1,G:7,C:maj,E:min,F:maj
C:maj,"(74,)",D:min,1,G:7,C:maj,E:min,F:maj
C:maj,"(74,)",G:maj/3,1,F:maj7,C:maj/3,D:min7,C:maj
C:maj,"(74,)",G:maj/3,1,C:maj/3,D:min7,C:maj/3,C:maj
C:maj,"(74,)",G:maj/3,1,N,D:min7,E:min7,A:min7
C:maj,"(74,)",F:maj(9)/3,1,A:min,G:maj6,F:maj(9),G:sus4
C:maj,"(74,)",G:maj/3,1,G:maj6,F:maj(9),G:sus4,F:maj(9)/3
C:maj,"(74,)",G:maj/3,1,A:min7,F:maj,F:maj(9),G:sus4
C:maj,"(74,)",G:maj,1,C:maj,A:min7,F:maj,G:sus4
C:maj,"(74,)",G:7,1,E:min7,A:min7,D:min7,"G:sus4(b7,9)"
C:maj,"(74,)",G:maj/b7,1,D:7,G:7,F#:hdim7,F:maj7
C:maj,"(74,)",G:maj/b7,2,D:min7,G:7,C:maj,F:maj7
C:maj,"(74,)",G:7/b7,1,D:maj,G:7,F#:hdim7,F:maj7
C:maj,"(74,)",G:7/b7,1,G:7,C:maj,F#:hdim7,F:maj7
C:maj,"(74,)",G:maj/b7,1,G:7,C:maj,A:min/6,F:maj7
C:maj,"(74,)",G:7,1,G:maj/3,F:maj,C:maj/3,D:min7
C:maj,"(74,)",G:sus4(b7),1,E:min7,F:maj,C:maj/3,D:min7
C:maj,"(69, 72, 72, 71, 69, 67)",F:maj,1,D:min7,C:maj(9),D:min7,G:7
C:maj,"(67, 67, 77)",E:min7,1,C:maj(9),D:min7,G:7,F:maj
C:maj,"(76,)",A:7,1,D:min7,G:7,F:maj,E:min7
C:maj,"(76,)",A:min7,2,A:min,E:min7,F:maj7,E:min7
C:maj,"(76,)",A:min7,1,A:min,E:min7,F:maj,E:min7
C:maj,"(76,)",A:7,1,A:min7,E:min7,F:maj,F:maj/3
C:maj,"(76,)",A:min7,1,A:min7,E:min7,F:maj7,E:min7
C:maj,"(76,)",A:7,1,A:min7,E:min7,F:maj,A:aug(b7)
C:maj,"(76,)",A:9,1,D:min7,G:7,F:maj(9),E:min7
C:maj,"(76,)",E:min7,1,C:maj,A:min,A:min7,D:min7
C:maj,"(76,)",C:maj/7,1,A:min,D:min7,F:min,C:maj
C:maj,"(76,)",E:min7,1,C:maj/7,A:min,A:min/b7,D:min7
C:maj,"(76,)",G:sus4(b7),1,C:maj/3,D:min11,C:maj(9)/3,F:maj(9)
C:maj,"(76,)",C:maj,1,C:maj,A:min,E:min,F:maj
C:maj,"(76,)",E:min,1,None,None,None,N
C:maj,"(76,)",D:min9,1,C:maj9,Bb:9(13),Bb:9,A:9
C:maj,"(76,)",C:maj,1,C:maj,G:maj/3,F:maj7,G:7
C:maj,"(76,)",C:maj,1,F:maj/2,A:min,F:maj,G:maj
C:maj,"(76,)",C:maj,2,G:maj,A:min,F:maj6,G:maj
C:maj,"(76,)",C:maj,3,E:min,A:min,D:min7,G:sus4(b7)
C:maj,"(76,)",C:maj(9),1,G:maj6,A:min7,F:maj6(7),G:maj6
C:maj,"(76,)",C:maj(9),1,G:maj,A:min,F:maj,G:maj
C:maj,"(76,)",G:maj,1,G:maj,C:maj(9),G:maj/3,A:min9
C:maj,"(76,)",A:min7,1,F:min,C:maj,F:maj7,E:min7
C:maj,"(76,)",C:maj,2,F:maj,C:maj/3,D:min7,G:sus4(b7)
C:maj,"(76,)",C:maj,2,F:maj,C:maj/3,D:min7,G:7
C:maj,"(76,)",C:maj,1,D:min7,G:sus4(b7),C:maj,F:min6/5
C:maj,"(74, 72, 72, 69, 67, 69, 72, 76, 74, 72)",D:min7,1,G:7,F:maj,E:min7,A:7
C:maj,"(74, 72)",G:maj,1,F:maj,E:min7,A:7,D:min7
C:maj,"(74, 72)",D:min7,1,E:min7,A:9,D:min7,C:maj(2)/2
C:maj,"(74, 72)","G:sus4(b7,9)",1,A:9,D:min7,C:maj(2)/2,D:min7
C:maj,"(74, 72)",F:maj7,1,C:maj,D:min7,E:min7,C:maj/5
C:maj,"(74, 72)",F:maj,1,D:min7,E:7,A:min7,F#:hdim7
C:maj,"(74, 72)",F:maj7,2,D:min7,E:7,A:min7,F#:hdim7
C:maj,"(74, 72)",F:maj7,1,C:maj,D:min7,E:min7,A:min7/b7
C:maj,"(74, 72)",F:maj7,1,C:maj/3,D:min7,E:min7,A:min7/b7
C:maj,"(74, 72)",F:maj7,1,F#:hdim7,F:maj7,G:7,C:maj
C:maj,"(74, 72)",A:min,3,C:maj,G:maj,F:maj,E:min7
C:maj,"(74, 72)",D:min7,1,A:min,E:min7,F:maj,C:maj/3
C:maj,"(74, 72)",Bb:7,1,C:maj(9),Bb:maj6,F:maj/3,F:min/b3
C:maj,"(74, 72)",Bb:maj(9),1,C:maj(9),Bb:maj6,F:maj/3,F:min/b3
C:maj,"(74, 72)",A:min7,1,C:maj9(13),A:min7,E:min7,F:maj7
C:maj,"(74, 72)",G:maj/3,1,C:maj/4,D:min7,"G:sus4(b7,9)",C:maj(9)
C:maj,"(74, 72)",G:maj/3,1,C:maj/4,C:maj(9)/3,D:min7,C:maj(9)
C:maj,"(74, 72)",C:maj,1,A:min,E:min7,D:min7,G:sus4(b7)
C:maj,"(74, 72)",G:maj,1,A:min7,E:min7,D:min9,G:sus4
C:maj,"(74, 72)",C:maj,1,G:7,C:maj,G:maj/3,F:maj
C:maj,"(74, 72)",Bb:9,1,C:maj(9),F:maj9(13),C:maj9,Bb:9(13)
C:maj,"(74, 72)",D:min7,1,F:maj/3,C:7,F:maj,C:maj/3
C:maj,"(74, 72)",D:min7,1,A:min7,C:7,F:maj,C:maj/3
C:maj,"(74, 72)",C:maj,1,E:min,F:maj,C:maj/3,G:maj
C:maj,"(74, 72)",C:maj,4,F:maj,C:maj/3,D:min,G:maj
C:maj,"(74, 72)",C:maj,1,A:min,F:maj,C:maj/3,G:maj
C:maj,"(74, 72)",C:maj,1,F:maj,C:maj/3,D:min7,G:maj
C:maj,"(74, 72)",C:maj,1,E:min,F:maj,G:maj,G:maj
C:maj,"(74, 72)",C:maj,1,F:maj,C:maj,D:min,G:maj
C:maj,"(74, 72)",G:maj,1,E:min,A:min,F#:hdim7,F:maj
C:maj,"(74, 72)",G:maj,1,E:min7,A:min,F#:hdim7,F:maj
C:maj,"(74, 72)",D:min9,1,E:min,F:maj7,G:maj/6,D:min7
C:maj,"(74, 72)",A:min,2,D:min7,E:min7,F:maj,G:maj
C:maj,"(74, 72)",C:maj,1,D:min7,E:min7,F:maj,G:maj
C:maj,"(74, 72)",F:min6,1,F:maj7,C:maj/3,D:min7,G:7
C:maj,"(74, 72)",Ab:maj7,1,F:maj7,C:maj/3,D:min7,G:7
C:maj,"(74, 72)",C:maj,1,F:maj7,C:maj/3,D:min7,Bb:7
C:maj,"(74, 72)",G:7,1,F:maj7,C:maj/3,D:min7,F:maj7
C:maj,"(74, 72)",G:maj,1,G:maj,A:min7,E:min7,F:maj(9)
C:maj,"(74, 72)",G:sus4,1,G:maj,A:min7,E:min7,F:maj(9)
C:maj,"(74, 72)",C:maj/5,1,G:maj,A:min7,Bb:maj(9),F:maj/2
C:maj,"(74, 72)",G:maj,1,C:maj/3,A:min,E:min,F:maj
C:maj,"(74, 72)",G:maj,1,C:maj,A:min7,E:min,F:maj
C:maj,"(74, 72)",G:maj,1,C:maj,A:min,E:min7,F:maj
C:maj,"(74, 72)",G:maj,1,C:maj,A:min7,E:min7,F:maj
C:maj,"(74, 72)",A:min,1,A:min/6,F:maj7,G:maj/b7,E:min7
C:maj,"(74, 72)",A:min7,1,C:maj7,C:maj,F:maj,E:min7
C:maj,"(81, 72, 81)",F:maj,1,E:min7,A:7,D:min7,G:maj
C:maj,"(81, 72, 81)",F:maj,1,D:min7,C:maj(2)/2,D:min7,"G:sus4(b7,9)"
C:maj,"(79, 79, 76, 79)",E:min7,1,A:7,D:min7,G:maj,F:maj
C:maj,"(79, 79, 76, 79)",E:min7,1,G:maj,C:maj,F:maj,F:maj9
C:maj,"(79, 79, 76, 79)",E:min7,1,C:maj(2)/2,D:min7,"G:sus4(b7,9)",F:maj
C:maj,"(72, 67)",A:min7,1,D:min7,G:maj,F:maj,E:min7
C:maj,"(72, 67)",A:min7,1,C:maj,F:maj,F:maj9,E:min7
C:maj,"(72, 67)",A:min7,1,D:min7,"G:sus4(b7,9)",F:maj,E:min7
C:maj,"(72, 67)",F:min,1,E:min7,A:min7,C:7,F:maj
C:maj,"(76, 74, 72)",D:min7,1,G:maj,F:maj,E:min7,A:min7
C:maj,"(76, 74, 72)",D:min7,1,F:maj,F:maj9,E:min7,A:min7
C:maj,"(76, 74, 72)",C:maj,1,C:maj,G:maj,A:min7,F:maj
C:maj,"(76, 74, 72)",C:maj,2,C:maj,G:maj,A:min,F:maj
C:maj,"(76, 74, 72)",A:min7,1,C:maj6(7),A:min7,E:min7,F:maj7
C:maj,"(76, 74, 72)",C:maj,1,F:maj,A:min,G:maj,F:maj
C:maj,"(76, 74, 72)",C:maj,1,D:maj,A:min,G:maj,F:maj(9)
C:maj,"(76, 74, 72)",G:9,1,C:7,F:maj(9),C:maj/3,D:min7
C:maj,"(76, 74, 72)","G:sus4(b7,9)",1,C:maj,F:maj(9),C:maj/3,D:min7
C:maj,"(76, 74, 72)",D:7,1,F:maj,G:maj,A:min/b7,F#:dim
C:maj,"(76, 74, 72)",F:maj,1,F:maj7,E:min,A:min,F#:hdim7
C:maj,"(76, 74, 72)",D:min9,1,F:maj6(7),G:9(13),A:min7,F#:hdim7
C:maj,"(76, 74, 72)",F:maj,1,F:maj7,E:min7,A:min,F#:hdim7
C:maj,"(76, 74, 72)",D:maj,1,C:maj(9),F:maj,G:maj,F#:min
C:maj,"(76, 74, 72)",A:min,1,F:maj,D:min7,G:maj,C:maj
C:maj,"(76, 74, 72)",G:maj/3,2,G:maj,C:maj,F:maj/5,G:maj/4
C:maj,"(76, 74, 72)",C:maj,1,G:maj,C:maj,F:maj/5,G:maj/4
C:maj,"(76, 74, 72)",F:min6,1,D:min7,G:sus4,C:maj,F:maj7
C:maj,"(76, 74, 72)",F:min6,1,G:sus4(b7),C:maj,C:maj,F:maj7
C:maj,"(76, 74, 72)",F:maj/2,1,F:maj7,E:min7,A:min,D:min
C:maj,"(76, 74, 72)",F#:hdim7,1,A:min7,D:min7,G:7,C:maj
C:maj,"(76, 74, 72)",C:maj,1,D:min7,G:maj6,C:maj,C:maj(9)
C:maj,"(76, 74, 72)",C:maj/3,1,C:maj,E:min7,A:min7,F:maj
C:maj,"(76, 74, 72)",C:maj/3,2,G:maj/3,A:min7,C:maj/5,F:maj
C:maj,"(76, 74, 72)",G:sus4(b7),2,C:maj/5,F:maj,C:maj/3,D:min7
C:maj,"(76, 74, 72)",C:maj/3,1,G:maj/3,A:min7,C:7,F:maj
C:maj,"(67, 74, 67, 74)",G:sus4,1,F:maj,E:min7,A:min7,D:min7
C:maj,"(67, 74, 67, 74)",G:sus4(b7),1,F:maj9,E:min7,A:min7,D:min7
C:maj,"(72,)",C:maj,2,E:min7,A:min7,D:min7,G:sus4
C:maj,"(72,)",C:maj,1,D:min7,E:min7,D:min7,G:maj
C:maj,"(72,)",C:maj,1,A:min7,C:maj7,D:min7,G:maj
C:maj,"(72,)",C:maj,2,E:min7,A:min7,D:min7,G:sus4(b7)
C:maj,"(72,)",G:maj6(b7),1,E:min7,A:min7,D:min7,G:sus4(b7)
C:maj,"(72,)",C:maj,1,D:min7,E:min7,D:min7,G:7
C:maj,"(72,)",C:maj,1,F:maj,C:maj/3,D:min,G:maj
C:maj,"(72,)",A:min7,1,None,None,None,C:maj
C:maj,"(72,)",A:min,1,F:maj,C:maj,G:maj,G:maj/b2
C:maj,"(72,)",A:min,1,A:min,F:maj,C:maj,G:7
C:maj,"(72,)",C:maj(9),1,D:min7,E:min7,F:min,G:maj
C:maj,"(72,)",C:maj,1,D:min7,E:min7,F:min,G:maj
C:maj,"(72,)",A:min/b7,1,F:min,C:maj,C:maj/7,A:min
C:maj,"(72,)",C:maj,1,None,None,C:maj,F:maj
C:maj,"(72,)",C:maj,2,C:maj,G:maj,C:maj,F:maj
C:maj,"(72,)",C:maj,1,F:maj,G:maj,C:maj,F:maj
C:maj,"(72,)",C:maj,3,C:maj,G:maj,F:maj,G:maj
C:maj,"(72,)",A:min,1,C:9/b7,C:maj(9),A:min7,A:min6
C:maj,"(72,)",C:maj,1,E:min7,Eb:maj,F:maj,G:maj
C:maj,"(72,)",C:maj,1,F:maj7,A:min7,D:9,"G:sus4(b7,9)"
C:maj,"(72,)",G:maj/3,1,None,None,F:maj(9),C:maj(9)
C:maj,"(72,)",F:maj/5,1,G:maj/3,A:min7,F:maj(9),G:maj
C:maj,"(72,)",A:min7,1,F:maj(9),G:maj,C:maj,G:maj
C:maj,"(72,)",C:maj,1,G:maj,A:min7,F:maj(9),G:maj
C:maj,"(72,)",Eb:maj,1,D:min7,C:maj/3,F:maj(9),G:maj
C:maj,"(72,)",C:maj,1,E:7,A:min,F:maj,G:maj
C:maj,"(72,)",C:maj7,1,E:min,A:min7,D:min7,G:maj
C:maj,"(72,)",Bb:maj,1,E:min,A:min7,D:min7,G:maj
C:maj,"(72,)",C:maj,1,C:maj7,E:min7,A:min7,"G:sus4(b7,9)"
C:maj,"(72,)",C:maj,1,E:min,A:min,D:min,G:maj
C:maj,"(72,)",C:maj,1,C:maj,A:min,D:min,G:maj
C:maj,"(72,)",C:maj,1,C:maj,F:maj,F:min,G:maj
C:maj,"(72,)",C:maj,1,F:maj,F:min,F:min/b3,G:7
C:maj,"(72,)",C:maj,1,C:7,F:maj,F:min,G:maj
C:maj,"(72,)",F:maj7,1,F:maj,G:maj,C:maj,G:maj/3
C:maj,"(72,)",A:min7,1,None,None,C:maj,E:min/5
C:maj,"(72,)",A:min7,1,D:min7,G:maj,C:maj,E:min/5
C:maj,"(72,)",F:maj,1,F:maj(9),C:maj/3,D:min7,G:9
C:maj,"(72,)",A:min7,1,G:9,F:maj,C:maj,E:min/5
C:maj,"(72,)",A:min7,1,C:maj/3,D:min9,C:maj,G:maj
C:maj,"(72,)",A:min7,1,F:maj(9),C:maj/3,D:min7,"G:sus4(b7,9)"
C:maj,"(72,)",F:maj/3,1,D:min7,"G:sus4(b7,9)",A:min7,C:sus4
C:maj,"(72,)",Bb:maj7,1,F:maj7,C:maj/3,D:min7,F:maj/2
C:maj,"(72,)",C:maj(9),1,F:maj(9),C:maj,D:min7,"G:sus4(b7,9)"
C:maj,"(72,)",C:maj,1,C:maj,F:maj,C:maj/5,F:maj/2
C:maj,"(72,)",C:maj,1,C:maj,E:min,D:min7,G:maj
C:maj,"(72,)",C:maj,1,C:maj,E:min7,D:min7,G:maj
C:maj,"(72,)",A:min,1,None,None,F:maj,F:maj/2
C:maj,"(72,)",F#:dim,1,C:maj,F:maj,G:maj,A:min/b7
C:maj,"(72,)",A:min,1,C:maj/3,A:maj,F:maj6,G:maj
C:maj,"(72,)",F#:hdim7,1,C:maj,F:maj7,E:min,A:min
C:maj,"(72,)",C:maj,2,E:7,A:min,D:min7,G:maj
C:maj,"(72,)",A:min7,1,G:maj,C:maj,F:maj,G:maj6
C:maj,"(72,)",F#:hdim7,1,C:maj(9),F:maj6(7),G:9(13),A:min7
C:maj,"(72,)",A:min,1,E:min7,A:maj,F:maj6,G:maj
C:maj,"(72,)",F#:hdim7,1,C:maj,F:maj7,E:min7,A:min
C:maj,"(72,)",C:maj,1,E:7,A:min,D:min7,G:7
C:maj,"(72,)",A:min,1,G:maj,C:maj,F:maj,G:maj
C:maj,"(72,)",C:maj,1,G:maj,C:maj,F:maj,G:maj
C:maj,"(72,)",F#:min,1,G:maj,C:maj(9),F:maj,G:maj
C:maj,"(72,)",C:maj,1,F:maj,C:maj/3,F:maj,G:maj
C:maj,"(72,)",C:maj(9),1,D:min7/4,D:7,A:maj,D:min7
C:maj,"(72,)",C:maj,1,"G:sus4(b7,9)",C:maj,F:maj,F:maj6
C:maj,"(72,)",C:sus4,1,C:maj,A:min,D:min,C:maj
C:maj,"(72,)",C:maj,1,E:min7,A:min,D:min7,G:maj
C:maj,"(72,)",F:maj,1,E:min7,A:min,D:min7,G:maj
C:maj,"(72,)",A:min,1,A:min,D:min,G:maj,E:7/3
C:maj,"(72,)",C:maj(9),1,A:min7,E:min7,F:maj(9),G:maj
C:maj,"(72,)",C:maj,1,A:min7,E:min7,F:maj(9),G:sus4
C:maj,"(72,)",C:maj(9),1,F:maj(9),C:maj/3,D:9,"G:sus4(b7,9)"
C:maj,"(72,)",A:min7,1,D:9,"G:sus4(b7,9)",C:maj(9),G:maj(9)
C:maj,"(72,)",C:maj,1,"G:sus4(b7,9)",C:maj(9),G:maj(9),A:min7
C:maj,"(72,)",A:min,1,G:maj(9),A:min7,C:maj,G:maj(9)
C:maj,"(72,)",C:maj(9),1,E:min7,A:min7,D:min9,G:sus4(b7)
C:maj,"(72,)",C:maj,1,E:min7,A:min7,D:min7,G:7
C:maj,"(72,)",C:maj(9),1,E:min7,A:min7,D:min7,G:7
C:maj,"(72,)",C:maj,1,A:min7,D:min7,"G:sus4(b7,9)",G:7
C:maj,"(72,)",C:maj,1,E:min7,A:min7,D:min7,G:maj
C:maj,"(72,)",A:min,1,A:min,E:min,F:maj7,E:min7
C:maj,"(72,)",A:min,1,E:min,F:maj,F:maj(9),E:min7
C:maj,"(72,)",A:min,1,A:min,E:min,F:maj,E:min
C:maj,"(72,)",A:min,1,A:min,E:min,F:maj,E:min7
C:maj,"(72,)",A:min,1,G:sus4(b7),C:maj,F:maj7,E:min7
C:maj,"(72,)",C:maj,1,A:min7,E:min,F:maj,G:maj
C:maj,"(72,)",C:maj,1,E:min,A:min7,D:min7,G:sus4(b7)
C:maj,"(72,)",C:maj,1,A:min,E:min7,F:maj,G:maj
C:maj,"(72,)",C:maj,1,A:min7,E:min7,F:maj,G:maj
C:maj,"(72,)",C:maj,1,E:min7,A:min,D:min7,"G:sus4(b7,9)"
C:maj,"(72,)",C:maj,1,C:maj,A:7,D:min7,G:sus4(b7)
C:maj,"(72,)",A:min7,1,A:min/b7,D:min7,G:maj,C:maj
C:maj,"(72,)",A:min7,1,F#:hdim7,F:maj7,G:maj/b7,E:min7
C:maj,"(72,)",A:min7,2,C:maj,F:maj7,G:maj/b7,E:min7
C:maj,"(72,)",A:min7,1,D:min7,G:7,C:maj(9),C:maj
C:maj,"(72,)",A:min7,2,F#:hdim7,F:maj7,G:7/b7,E:min7
C:maj,"(72,)",C:maj,1,E:min7,A:min,D:min7,G:7
C:maj,"(72,)",Ab:maj7,1,A:min,G:maj,F:maj(9),G:sus4
C:maj,"(72,)",C:maj,1,F:maj,C:maj/3,D:min7,C:maj(9)/3
C:maj,"(72,)",C:maj,1,F:maj,C:maj/3,D:min7,G:maj6
C:maj,"(72,)",F:maj(9),1,F:maj,C:maj/3,D:min7,G:maj6
C:maj,"(72,)",C:maj,1,C:maj/3,D:min7,G:sus4(b7),G:maj
C:maj,"(72,)",C:maj(9),1,C:maj,F:min6,C:maj(9),F:min6
C:maj,"(72,)",C:maj,1,C:maj,C:maj,F:min,D:dim/b5
C:maj,"(72,)",C:maj,2,F:maj7,C:maj/3,D:min7,G:maj
C:maj,"(76, 79, 79, 76)",C:maj7,1,A:min7,D:min7,G:sus4,C:maj
C:maj,"(76, 79, 79, 76)",G:maj/3,1,D:min7,G:sus4,C:maj,C:maj7
C:maj,"(76, 79, 79, 76)",C:maj,2,D:min7,E:min7,D:min7,G:7
C:maj,"(76, 79, 79, 76)",G:maj/3,2,E:min7,D:min7,G:7,C:maj
C:maj,"(76, 79, 79, 76)",C:maj7,1,A:min7,D:min7,G:sus4(b7),C:maj
C:maj,"(76, 79, 79, 76)",G:maj/3,1,D:min7,G:sus4(b7),C:maj,C:maj7
C:maj,"(76, 79, 79, 76)",C:maj,2,F:maj,G:maj,C:maj,G:maj
C:maj,"(76, 84, 76, 81)",A:min,1,G:sus4,C:maj,C:maj7,G:maj/3
C:maj,"(76, 84, 76, 81)",A:min7,1,G:sus4(b7),C:maj,C:maj7,G:maj/3
C:maj,"(79,)",E:min7,1,C:maj,C:maj7,G:maj/3,A:min
C:maj,"(79,)",E:min7,1,C:maj,C:maj7,G:maj/3,A:min7
C:maj,"(79,)",E:min,1,D:min7,C:maj,G:maj,A:min
C:maj,"(79,)",E:min,2,G:maj,C:maj,G:maj,A:min
C:maj,"(79,)",E:min,1,G:7,C:maj,G:maj,A:min
C:maj,"(79,)",G:maj,1,G:maj,C:maj,G:maj/3,A:min7
C:maj,"(79,)",G:maj6,2,G:maj,C:maj,G:maj/3,A:min
C:maj,"(79,)",E:min,1,G:maj,C:maj,G:maj/3,A:min
C:maj,"(79,)",G:sus4(b7),1,A:min7,A:min6,A:min,F:maj7
C:maj,"(79,)",G:7,1,C:maj(9),A:min7,D:9,F:maj7
C:maj,"(79,)",G:maj,1,C:maj,A:min,G:maj,D:7/3
C:maj,"(79,)",E:min7,1,G:7,C:maj(9),C:maj7,A:min
C:maj,"(79,)",E:min7,1,G:7,C:maj6,C:maj7/7,A:min7
C:maj,"(79,)",E:min7,1,G:maj,G:7,C:maj6(7),A:min7
C:maj,"(79,)","G:sus4(b7,9)",1,G:maj/3,A:min7,F:maj7,D:min7
C:maj,"(79,)",F:maj,1,D:min7,C:maj,D:min7,C:maj/3
C:maj,"(79,)",C:maj/6,1,G:maj,C:maj,E:min7,A:min
C:maj,"(79,)",C:maj/5,1,G:maj,C:maj,E:min7,A:min
C:maj,"(79,)",E:min,1,F:maj,G:maj,C:maj,A:min
C:maj,"(79,)",E:min7,1,G:maj/3,A:min,C:7/5,F:maj
C:maj,"(79,)",E:min7,1,C:maj,G:maj/3,A:min,F:maj
C:maj,"(79,)",E:min7,1,G:maj/3,A:min,C:7,F:maj
C:maj,"(79,)",E:min,1,C:maj,G:maj/3,A:min7,F:maj
C:maj,"(79,)",C:maj/3,1,G:maj/3,C:maj,C:7,F:maj
C:maj,"(69, 72, 72, 69)",F:maj7,1,C:maj7,G:maj/3,A:min,E:min7
C:maj,"(69, 72, 72, 69)",F:maj,1,C:maj,G:maj/3,A:min,E:min7
C:maj,"(69, 72, 72, 69)",F:maj7,1,C:maj,G:maj/3,A:min,E:min7
C:maj,"(69, 72, 72, 69)",F:maj7,1,C:maj7,G:maj/3,A:min7,E:min7
C:maj,"(69, 72, 72, 69)",F:maj,2,C:maj,G:7/3,A:min7,C:maj/5
C:maj,"(69, 72, 72, 69)",F:maj,3,C:maj,G:maj/3,A:min,C:maj/5
C:maj,"(69, 72, 72, 69)",F:maj(9),1,C:maj/5,C:maj,G:maj/3,A:min7
C:maj,"(67, 79, 79)",E:min7,2,G:maj/3,A:min,E:min7,F:maj7
C:maj,"(67, 79, 79)",E:min7,1,G:maj/3,A:min,E:min7,F:maj
C:maj,"(67, 79, 79)",E:min7,1,G:maj/3,A:min7,E:min7,F:maj7
C:maj,"(81, 79, 72, 76)",D:min7,3,E:min7,F:maj7,E:min7,A:min7
C:maj,"(81, 79, 72, 76)",D:min7,1,E:min7,F:maj,E:min7,A:min7
C:maj,"(72, 84)",A:min,1,E:min7,A:min7,D:min7,G:7/b2
C:maj,"(72, 84)",A:min7,2,E:min7,A:min7,D:min7,G:7
C:maj,"(72, 84)",A:min,1,E:min7,A:min7,D:min7,G:7
C:maj,"(72, 84)",A:min7,1,F:maj7,G:maj,C:maj,G:maj/3
C:maj,"(72, 84)",A:min7,3,D:min7,G:maj,C:maj,G:maj/3
C:maj,"(72, 84)",A:min7,1,F:maj,G:maj,C:maj,G:maj/3
C:maj,"(72, 84)",A:min7,1,G:maj,C:maj,C:maj(9),G:maj/3
C:maj,"(83, 79)",E:min7,1,A:min7,D:min7,G:7/b2,A:min
C:maj,"(83, 79)",E:min7,2,A:min7,D:min7,G:7,A:min7
C:maj,"(83, 79)",E:min,1,A:min7,D:min7,G:7,A:min
C:maj,"(83, 79)",E:min,2,F:maj,G:maj,C:maj,F:maj7
C:maj,"(83, 79)",E:min,1,D:min7,G:maj,C:maj,F:maj
C:maj,"(81, 79, 79, 72)",F:maj,1,D:min7,G:7/b2,A:min,E:min7
C:maj,"(81, 79, 79, 72)",D:min7,2,F:maj,A:maj,D:min7,E:min7
C:maj,"(81, 79, 79, 72)",F:maj,2,D:min7,G:7,A:min7,E:min7
C:maj,"(81, 79, 79, 72)",F:maj,1,D:min7,G:7,A:min,E:min
C:maj,"(77, 76)",A:maj,1,G:7/b2,A:min,E:min7,F:maj
C:maj,"(77, 76)",A:maj,1,G:7,A:min,E:min,F:maj
C:maj,"(77, 76)",Bb:7,1,C:maj(9),Bb:maj6,F:maj/3,F:min
